0,0.08,0.16,0.24,0.32,0.4,0.48,0.56,0.64,0.72,0.8,0.88,0.96,1.04,1.12,1.2,1.28,1.36,1.44,1.52,1.6,1.68,1.76,1.84,1.92,2,2.08,2.16,2.24,2.32,2.4,2.48,2.56,2.64,2.72,2.8,2.88,2.96,3.04,3.12,3.2,3.28,3.36,3.44,3.52,3.6,3.68,3.76,3.84,3.92,4,4.08,4.16,4.24,4.32,4.4,4.48,4.56,4.64,4.72,4.8,4.88,4.96,5.04,5.12,5.2,5.28,5.36,5.44,5.52,5.6,5.68,5.76,5.84,5.92,6,6.08,6.16,6.24,6.32,6.4,6.48,6.56,6.64,6.72,6.8,6.88,6.96,7.04,7.12,7.2,7.28,7.36,7.44,7.52,7.6,7.68,7.76,7.84,7.92,8
0.01,0.00968506582079198,0.00938004999530729,0.00908464016068706,0.00879853379144644,0.00852143788966211,0.00825306868491683,0.00799315134369365,0.00774141968792248,0.00749761592239041,0.00726149037073691,0.00703280121976341,0.00681131427179547,0.00659680270484389,0.00638904684031916,0.00618783391806141,0.00599295787845538,0.00580421915140742,0.00562142445196822,0.00544438658239217,0.00527292424043049,0.00510686183366188,0.00494602929967057,0.00479026193188751,0.00463940021091647,0.00449328964117222,0.00435178059266357,0.00421472814775918,0.00408199195277923,0.003953436074261,0.00382892885975112,0.00370834280298196,0.00359155441329405,0.00347844408917087,0.00336889599575647,0.0032627979462304,0.00316004128691863,0.00306052078602271,0.00296413452585319,0.00287078379845702,0.00278037300453194,0.0026928095555245,0.00260800377881124,0.0025258688258661,0.00244632058331997,0.00236927758682122,0.00229466093760907,0.0022223942217144,0.00215240343170518,0.00208461689089632,0.00201896517994655,0.00195538106576695,0.00189379943266833,0.00183415721567712,0.00177639333595135,0.0017204486382305,0.00166626583025544,0.00161378942409605,0.00156296567932682,0.00151374254799191,0.0014660696213035,0.0014198980780188,0.00137518063444281,0.00133187149600571,0.00128992631036519,0.00124930212198582,0.00120995732814878,0.00117185163634705,0.0011349460230224,0.0010992026936018,0.00106458504379253,0.00103105762209613,0.000998586093503032,0.00096713720433044,0.000936678748167705,0.000907179532894125,0.000878609348735492,0.000850938937326641,0.000824139961748329,0.000798184977507755,0.000773047404432997,0.000748701499452597,0.000725122330232405,0.00070228574964269,0.000680168371029369,0.000658747544264029,0.00063800133254822,0.00061790848994825,0.000598448439637498,0.000579601252823942,0.000561347628341337,0.000543668872883132,0.000526546881858892,0.000509964120853614,0.000493903607670957,0.000478348894941984,0.000463284053281622,0.00044869365497558,0.000434562758181022,0.000420876891624811,0.000407622039783662
